date,frame,position,pot,age,diversity,genotype,old_genotype,location,depth_seed,stem,dead,tot_height,grn_height,bas_width,mid_width,flower,cut,dna,allomet,allom_wt,notes,
214,3,13,29,modern,poly,NA,NA,NA,NA,13,0,52,50.6,3.26,2.39,0,0,NA,2,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,14,0,36.7,36.7,2.73,2,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,15,0,22,7.8,2.42,2.23,0,0,NA,3,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,16,0,48.6,47.3,3.07,2.38,0,0,1,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,17,0,3.1,3.1,2.03,1.36,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,18,0,38.7,38.7,1.83,1.66,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,19,0,18.2,18.2,3.41,2.6,0,1,NA,4,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,20,0,14.9,14.9,2.9,2.21,0,0,1,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,21,0,59.8,59.8,2.48,2.41,0,0,1,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,22,0,16.3,16.3,4.01,2.86,0,0,NA,5,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,23,0,60.2,59,3.93,2.92,0,0,NA,NA,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,24,0,62.6,61,4.25,3.11,0,0,NA,NA,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,25,0,1.7,1.7,1.53,1.12,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,26,0,62,62,3.17,2.38,0,0,1,NA,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,27,0,61,59,3.44,2.84,0,0,1,NA,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,28,0,43.2,43.2,2.08,1.11,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,29,0,64,64,4.1,3.42,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,30,0,32,32,1.89,1.83,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,31,0,44.2,44.2,2.69,1.78,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,32,0,49.3,49.3,2.74,2.15,0,0,NA,NA,,twist,
214,3,13,29,modern,poly,NA,NA,NA,NA,33,0,24.1,24.1,2.79,2.15,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,34,0,15.2,15.2,2.63,3.39,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,35,0,60.9,60.9,3.81,3.14,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,36,0,46.3,46.3,2.87,2.46,0,0,NA,NA,,,
214,3,13,29,modern,poly,NA,NA,NA,NA,1,1,2.5,NA,NA,NA,NA,NA,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,1,0,29.5,29.5,3.25,3.17,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,2,0,34.1,34.1,3.39,2.91,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,3,0,7.6,7.6,3.17,1.71,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,4,0,43.7,43.7,2.95,2.29,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,5,0,8.4,8.4,2.11,1.27,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,6,0,38.4,37.6,2.54,1.75,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,7,0,52.2,52.2,3.69,2.25,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,8,0,44.4,44.4,3.04,2.27,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,9,0,33,33,3.83,2.32,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,10,0,33,26.8,1.9,1.72,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,11,0,17.7,17.7,2.28,1.92,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,12,0,4.9,4.9,1.81,1.32,1,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,13,0,34.6,34.6,3.28,2.41,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,14,0,45,45,4.26,2.32,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,15,0,47.4,46.3,2.68,2.23,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,16,0,46.6,46.6,3.43,2.65,0,0,NA,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,17,0,4.6,4.6,2.71,1.94,1,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,18,0,43.7,43.7,2.62,1.64,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,19,0,55.9,55.9,2.99,2.65,0,0,NA,1,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,20,0,54.8,54.8,3.74,2.88,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,21,0,40,40,3.7,2.24,0,0,1,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,22,0,43.2,43.2,2.41,1.74,0,0,NA,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,23,0,55.1,55.1,2.46,2.26,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,24,0,47.4,47.4,3.21,2.94,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,25,0,23,23,3.35,2.38,0,0,NA,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,26,0,24.8,24.8,2.29,1.6,0,0,NA,2,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,27,0,55.2,55.2,4.13,3.08,0,0,NA,3,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,28,0,45.7,45.7,3.46,2.93,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,29,0,42.6,42.6,2.68,2.19,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,30,0,41.8,41.8,2.63,2.4,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,31,0,47.8,46,2.95,2.25,0,0,NA,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,32,0,53.3,53.3,3.25,2.35,0,0,NA,4,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,33,0,52.8,52.8,2.09,2.07,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,34,0,35.7,32.8,1.96,1.95,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,35,0,42.6,42.6,2.6,2.16,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,36,0,48.5,46.9,3.16,2.42,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,37,0,51.4,50.6,3.44,3.11,0,0,NA,5,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,38,0,41.3,41.3,3.14,2.78,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,39,0,53.7,52.8,2.75,2.28,0,0,1,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,40,0,53.5,53.5,3.95,2.95,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,41,0,45.2,45.2,3.6,2.76,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,42,0,50,50,3.4,1.9,0,0,NA,NA,,twist,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,43,0,47,45.7,3.12,2.09,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,44,0,36.5,36.5,3.58,2.36,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,45,0,32.5,31.3,1.9,1.8,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,46,0,54,53.2,3.61,2.89,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,47,0,26.8,26.8,2.51,2.47,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,48,0,54.6,54.6,3.44,2.71,0,0,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,1,1,4.3,NA,NA,NA,NA,NA,NA,NA,,,
214,3,14,67,modern,mono,132,C1BP,corn,5.25,2,1,3.4,NA,NA,NA,NA,NA,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,1,0,16.1,16.1,2.38,1.72,0,0,NA,1,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,2,0,1.8,1.8,0.83,0.81,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,3,0,3.5,3.5,1.5,1.05,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,4,0,53.1,53.1,3.06,2.61,0,0,NA,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,5,0,47.1,47.1,3.21,2.42,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,6,0,52.8,52.8,2.5,2.16,0,0,1,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,7,0,58.5,58.5,3.46,2.37,0,0,NA,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,8,0,44.5,41.5,2.56,2.25,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,9,0,2,2,1.37,1.16,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,10,0,37,11.8,2.18,2.16,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,11,0,51,51,3.53,3,0,0,1,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,12,0,56.3,56.3,2.71,2.65,0,0,NA,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,13,0,59.1,59.1,4.01,3.09,0,0,1,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,14,0,53.2,53.2,2.71,2.46,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,15,0,45.5,43.2,2.84,2.76,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,16,0,40.8,32.1,2.66,2.01,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,17,0,42.7,42.7,3.26,2.79,0,0,NA,2,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,18,0,65.3,65.3,4.12,3.22,0,0,1,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,19,0,52.5,52.5,2.48,2.29,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,20,0,41.7,41.7,3.69,2.53,0,0,NA,3,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,21,0,33.5,33.5,1.85,1.51,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,22,0,37,37,2.04,1.58,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,23,0,19.2,19.2,1.62,1.09,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,24,0,17.8,17.8,2.1,1.79,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,25,0,34.8,34.8,3.25,2.11,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,26,0,6.3,6.3,3.04,2.42,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,27,0,61.8,61.8,2.46,3.04,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,28,0,21,21,1.45,1.28,0,0,NA,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,29,0,45.3,42.3,2.81,2.74,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,30,0,46.7,38.4,2.45,1.76,0,2,1,NA,,broken,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,31,0,28.5,26.5,2.31,2.06,0,0,NA,4,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,32,0,47.7,44.2,3.15,2.34,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,33,0,48.8,48.8,3.19,2.09,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,34,0,49.9,49.9,3.26,2.18,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,35,0,40.8,40.8,3.89,3.56,0,0,NA,5,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,36,0,42.8,35.2,2.79,2.48,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,37,0,48.8,48.8,2.69,1.86,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,38,0,55.4,55.4,2.54,2.26,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,39,0,40.3,40.3,2.95,2.87,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,40,0,44.4,44.4,2.64,2.18,0,0,1,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,41,0,39.8,18.5,2.37,2.08,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,42,0,39.3,39.3,2.25,2.22,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,43,0,26.6,26.6,1.85,1.7,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,44,0,46.7,46.7,2.64,2.44,0,0,NA,NA,,twist,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,45,0,48,48,2.93,2.52,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,46,0,29.8,27.6,1.53,1.46,0,0,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,1,1,30.6,NA,NA,NA,NA,NA,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,2,1,27.5,NA,NA,NA,NA,NA,NA,NA,,,
214,3,15,89,ancestral,mono,134,S1CSJ,sellman,15.25,3,1,30.2,NA,NA,NA,NA,NA,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,1,0,41.3,39.8,2.16,2.36,0,0,NA,1,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,2,0,9.8,9.8,2.44,2.06,0,0,NA,2,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,3,0,28.3,28.3,2.57,1.94,0,0,NA,3,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,4,0,60.4,60.4,3.52,2.59,0,0,NA,4,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,5,0,57.6,55.9,2.65,2.28,0,0,NA,5,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,6,0,46.4,46.4,3.83,2.92,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,7,0,42.5,42.5,3.62,2.57,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,8,0,47.5,45,2.48,2.74,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,9,0,56.6,55.4,3.25,2.52,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,10,0,55.2,53.1,3.49,2.88,0,0,1,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,11,0,8.5,8.5,2.89,1.98,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,12,0,37,37,3.21,2.37,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,13,0,30.9,30.9,3.05,1.7,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,14,0,52.4,49.9,2.61,2.03,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,15,0,61.5,61.5,3.64,2.92,0,0,1,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,16,0,58.2,58.2,2.67,2.49,0,0,1,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,17,0,16.8,16.8,3.04,2.75,0,0,1,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,18,0,40.5,40.5,3.53,2.28,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,19,0,26.8,26.8,2.6,1.72,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,20,0,59.3,58,5.19,3.6,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,21,0,61.2,61.2,4.78,3.25,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,22,0,52.7,52.7,3.33,2.52,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,23,0,57.4,55.8,3.19,2.64,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,24,0,27.2,27.2,2.8,2.73,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,25,0,54.4,54.4,2.37,1.8,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,26,0,41.6,41.6,2.42,2.28,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,27,0,33.9,32.6,3.39,2.4,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,28,0,55,55,2.86,2.26,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,29,0,44,43,2.51,2.39,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,30,0,45.9,45.9,3.27,1.88,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,31,0,51.4,51.4,2.86,2.6,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,32,0,56.6,56.6,3.36,2.91,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,33,0,45.3,43.1,1.99,1.99,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,34,0,59.9,59.9,3.18,2.08,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,35,0,38.5,38.5,3.51,2.36,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,36,0,58.7,59.7,2.98,2.18,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,37,0,28.7,28.7,3.57,2.68,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,38,0,48.2,48.2,2.34,2.08,0,0,NA,NA,,twist,
214,3,16,31,mix,poly,NA,NA,NA,NA,39,0,34.4,7.5,2.59,2.54,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,40,0,47.9,45,2.57,2.01,0,0,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,1,1,28.4,NA,NA,NA,NA,NA,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,2,1,9,NA,NA,NA,NA,NA,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,3,1,18.1,NA,NA,NA,NA,NA,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,4,1,5.7,NA,NA,NA,NA,NA,NA,NA,,,
214,3,16,31,mix,poly,NA,NA,NA,NA,5,1,7.6,NA,NA,NA,NA,NA,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,1,0,15.2,15.2,3.02,2.39,0,0,NA,1,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,2,0,43.4,42,2.78,2.62,0,0,NA,2,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,3,0,35.2,35.2,3.25,2.95,0,0,NA,3,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,4,0,49.8,49.8,5.04,3.89,0,0,NA,4,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,5,0,48,48,2.69,1.8,0,0,NA,5,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,6,0,51.4,50.1,4.03,3.28,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,7,0,43.7,43.7,3.48,2.67,0,0,1,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,8,0,48,48,2.29,1.84,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,9,0,32.2,32.2,1.64,1.56,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,10,0,61.8,61.8,3.91,3.03,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,11,0,6.5,6.5,1.27,1.2,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,12,0,49.8,49.8,2.45,2.18,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,13,0,53,50.6,3.45,2.75,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,14,0,15.2,15.2,3.94,3.17,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,15,0,42.5,42.5,3.65,3.44,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,16,0,52.7,52.7,5.25,3.66,0,0,1,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,17,0,49,48,3.44,2.61,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,18,0,57,57,3.07,2.64,0,0,1,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,19,0,2.8,2.8,1.22,0.95,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,20,0,54.5,54.5,4.15,2.7,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,21,0,65.5,65.5,4.9,3.13,0,0,NA,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,22,0,38.3,38.3,3.28,2.95,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,23,0,57.4,57.4,3.34,2.48,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,24,0,50.5,50.5,2.54,2.48,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,25,0,60.5,60.5,3.81,2.79,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,26,0,58.9,58.9,2.59,2.32,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,27,0,40.6,40.6,2.35,2.21,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,28,0,28.2,28.2,3,2.75,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,29,0,42.8,42.8,3.34,2.24,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,30,0,59,59,3.54,3,0,0,NA,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,31,0,55.2,55.2,2.89,2.17,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,32,0,38.2,38.2,3.42,3.04,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,33,0,56.6,56.6,3.94,3.16,0,0,NA,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,34,0,56,56,2.66,2.18,0,0,NA,NA,,twist,
214,3,17,42,mix,poly,NA,NA,NA,NA,35,0,43.5,43.5,2.4,2.38,0,0,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,1,1,3.2,NA,NA,NA,NA,NA,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,2,1,8,NA,NA,NA,NA,NA,NA,NA,,,
214,3,17,42,mix,poly,NA,NA,NA,NA,3,1,35.2,NA,NA,NA,NA,NA,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,1,0,40.5,40.5,3.04,2.93,0,0,NA,1,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,2,0,13.2,13.2,3.21,2.87,0,0,NA,2,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,3,0,61.8,61.8,4.15,3.06,0,0,NA,3,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,4,0,50.7,45,3.56,3.22,0,2,NA,4,,broken,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,5,0,57.7,57.7,3.42,2.87,0,0,NA,5,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,6,0,57.8,57.8,3.37,2.63,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,7,0,59.4,59.4,3.88,2.75,1,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,8,0,20.5,20.5,3.51,2.1,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,9,0,54.8,54.8,3.79,2.86,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,10,0,46.8,41.3,3.63,3.23,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,11,0,28.8,28.8,2.66,2.06,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,12,0,22.6,22.6,3.71,3.05,0,1,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,13,0,56.5,54.5,3.63,2.79,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,14,0,24,24,2.61,2.42,0,0,1,NA,,twist,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,15,0,66.2,66.2,4.22,3.53,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,16,0,61.5,61.5,3.13,2.65,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,17,0,29.8,29.8,2.8,1.19,0,0,1,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,18,0,47.5,47.5,2.83,2.14,0,0,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,19,0,43.5,37.2,2.28,2.2,0,0,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,20,0,35.5,35.5,2.22,2.04,0,0,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,21,0,69.4,69.4,4.04,2.84,0,0,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,22,0,64,62.5,4.53,3.44,0,0,NA,NA,,,
214,3,18,51,modern,mono,142,S1CDP,sellman,0,23,0,53,53,3.43,2.7,0,0,NA,NA,,,
